session,plant,date,bbch,cls,n_common_poses,pose,image_id_c1,relpath_c1,image_id_c2,relpath_c2,image_id_c3,relpath_c3,image_id_c4,relpath_c4
p088_20231204,88,20231204,69,3_S6,12,12,c1_p088_20231204_o12,data/data_45/pi1_11400_88_12_20231204164119.jpg,c2_p088_20231204_o12,data/data_45/pi2_11400_88_12_20231204164120.jpg,c3_p088_20231204_o12,data/data_45/pi3_11400_88_12_20231204164120.jpg,c4_p088_20231204_o12,data/data_45/pi4_11400_88_12_20231204164120.jpg
p088_20231207,88,20231207,71,4_S7,12,9,c1_p088_20231207_o09,data/data_46/pi1_11637_88_9_20231207133606.jpg,c2_p088_20231207_o09,data/data_46/pi2_11637_88_9_20231207133606.jpg,c3_p088_20231207_o09,data/data_46/pi3_11637_88_9_20231207133606.jpg,c4_p088_20231207_o09,data/data_46/pi4_11637_88_9_20231207133607.jpg
p088_20231211,88,20231211,73,4_S7,12,9,c1_p088_20231211_o09,data/data_49/pi1_12357_88_9_20231211152055.jpg,c2_p088_20231211_o09,data/data_49/pi2_12357_88_9_20231211152055.jpg,c3_p088_20231211_o09,data/data_49/pi3_12357_88_9_20231211152055.jpg,c4_p088_20231211_o09,data/data_49/pi4_12357_88_9_20231211152055.jpg
p088_20231218,88,20231218,75,4_S7,12,8,c1_p088_20231218_o08,data/data_54/pi1_13556_88_8_20231218152537.jpg,c2_p088_20231218_o08,data/data_54/pi2_13556_88_8_20231218152538.jpg,c3_p088_20231218_o08,data/data_54/pi3_13556_88_8_20231218152538.jpg,c4_p088_20231218_o08,data/data_54/pi4_13556_88_8_20231218152538.jpg
p088_20231227,88,20231227,77,4_S7,12,6,c1_p088_20231227_o06,data/data_57/pi1_14274_88_6_20231227143038.jpg,c2_p088_20231227_o06,data/data_57/pi2_14274_88_6_20231227143038.jpg,c3_p088_20231227_o06,data/data_57/pi3_14274_88_6_20231227143039.jpg,c4_p088_20231227_o06,data/data_57/pi4_14274_88_6_20231227143039.jpg
p088_20240115,88,20240115,78,4_S7,12,6,c1_p088_20240115_o06,data/data_59/pi1_14994_88_6_20240115133308.jpg,c2_p088_20240115_o06,data/data_59/pi2_14994_88_6_20240115133308.jpg,c3_p088_20240115_o06,data/data_59/pi3_14994_88_6_20240115133308.jpg,c4_p088_20240115_o06,data/data_59/pi4_14994_88_6_20240115133308.jpg
p088_20240119,88,20240119,79,4_S7,12,5,c1_p088_20240119_o05,data/data_61/pi1_15473_88_5_20240119112645.jpg,c2_p088_20240119_o05,data/data_61/pi2_15473_88_5_20240119112646.jpg,c3_p088_20240119_o05,data/data_61/pi3_15473_88_5_20240119112646.jpg,c4_p088_20240119_o05,data/data_61/pi4_15473_88_5_20240119112646.jpg
p088_20240126,88,20240126,80,5_S8,12,12,c1_p088_20240126_o12,data/data_63/pi1_15960_88_12_20240126144056.jpg,c2_p088_20240126_o12,data/data_63/pi2_15960_88_12_20240126144056.jpg,c3_p088_20240126_o12,data/data_63/pi3_15960_88_12_20240126144057.jpg,c4_p088_20240126_o12,data/data_63/pi4_15960_88_12_20240126144056.jpg
p089_20231128,89,20231128,64,3_S6,12,6,c1_p089_20231128_o06,data/data_38/pi1_09726_89_6_20231128091532.jpg,c2_p089_20231128_o06,data/data_38/pi2_09726_89_6_20231128091533.jpg,c3_p089_20231128_o06,data/data_38/pi3_09726_89_6_20231128091533.jpg,c4_p089_20231128_o06,data/data_38/pi4_09726_89_6_20231128091533.jpg
p089_20231130,89,20231130,67,3_S6,12,4,c1_p089_20231130_o04,data/data_42/pi1_10684_89_4_20231130160514.jpg,c2_p089_20231130_o04,data/data_42/pi2_10684_89_4_20231130160514.jpg,c3_p089_20231130_o04,data/data_42/pi3_10684_89_4_20231130160514.jpg,c4_p089_20231130_o04,data/data_42/pi4_10684_89_4_20231130160515.jpg
p089_20231204,89,20231204,68,3_S6,12,6,c1_p089_20231204_o06,data/data_45/pi1_11406_89_6_20231204164209.jpg,c2_p089_20231204_o06,data/data_45/pi2_11406_89_6_20231204164209.jpg,c3_p089_20231204_o06,data/data_45/pi3_11406_89_6_20231204164210.jpg,c4_p089_20231204_o06,data/data_45/pi4_11406_89_6_20231204164210.jpg
p089_20231207,89,20231207,70,4_S7,12,4,c1_p089_20231207_o04,data/data_46/pi1_11644_89_4_20231207133752.jpg,c2_p089_20231207_o04,data/data_46/pi2_11644_89_4_20231207133752.jpg,c3_p089_20231207_o04,data/data_46/pi3_11644_89_4_20231207133752.jpg,c4_p089_20231207_o04,data/data_46/pi4_11644_89_4_20231207133753.jpg
p089_20231211,89,20231211,71,4_S7,12,2,c1_p089_20231211_o02,data/data_49/pi1_12362_89_2_20231211152201.jpg,c2_p089_20231211_o02,data/data_49/pi2_12362_89_2_20231211152201.jpg,c3_p089_20231211_o02,data/data_49/pi3_12362_89_2_20231211152201.jpg,c4_p089_20231211_o02,data/data_49/pi4_12362_89_2_20231211152201.jpg
p089_20231218,89,20231218,73,4_S7,12,3,c1_p089_20231218_o03,data/data_54/pi1_13563_89_3_20231218152628.jpg,c2_p089_20231218_o03,data/data_54/pi2_13563_89_3_20231218152628.jpg,c3_p089_20231218_o03,data/data_54/pi3_13563_89_3_20231218152628.jpg,c4_p089_20231218_o03,data/data_54/pi4_13563_89_3_20231218152629.jpg
p089_20231227,89,20231227,74,4_S7,12,4,c1_p089_20231227_o04,data/data_57/pi1_14284_89_4_20231227143156.jpg,c2_p089_20231227_o04,data/data_57/pi2_14284_89_4_20231227143157.jpg,c3_p089_20231227_o04,data/data_57/pi3_14284_89_4_20231227143157.jpg,c4_p089_20231227_o04,data/data_57/pi4_14284_89_4_20231227143157.jpg
p089_20240115,89,20240115,77,4_S7,12,10,c1_p089_20240115_o10,data/data_60/pi1_15010_89_10_20240115133753.jpg,c2_p089_20240115_o10,data/data_60/pi2_15010_89_10_20240115133753.jpg,c3_p089_20240115_o10,data/data_60/pi3_15010_89_10_20240115133753.jpg,c4_p089_20240115_o10,data/data_60/pi4_15010_89_10_20240115133754.jpg
p089_20240119,89,20240119,78,4_S7,12,8,c1_p089_20240119_o08,data/data_61/pi1_15488_89_8_20240119112900.jpg,c2_p089_20240119_o08,data/data_61/pi2_15488_89_8_20240119112900.jpg,c3_p089_20240119_o08,data/data_61/pi3_15488_89_8_20240119112901.jpg,c4_p089_20240119_o08,data/data_61/pi4_15488_89_8_20240119112901.jpg
p089_20240126,89,20240126,81,5_S8,12,3,c1_p089_20240126_o03,data/data_63/pi1_15963_89_3_20240126144144.jpg,c2_p089_20240126_o03,data/data_63/pi2_15963_89_3_20240126144144.jpg,c3_p089_20240126_o03,data/data_63/pi3_15963_89_3_20240126144145.jpg,c4_p089_20240126_o03,data/data_63/pi4_15963_89_3_20240126144145.jpg
p090_20231128,90,20231128,65,3_S6,12,7,c1_p090_20231128_o07,data/data_38/pi1_09739_90_7_20231128091756.jpg,c2_p090_20231128_o07,data/data_38/pi2_09739_90_7_20231128091756.jpg,c3_p090_20231128_o07,data/data_38/pi3_09739_90_7_20231128091757.jpg,c4_p090_20231128_o07,data/data_38/pi4_09739_90_7_20231128091757.jpg
p090_20231130,90,20231130,67,3_S6,12,9,c1_p090_20231130_o09,data/data_42/pi1_10701_90_9_20231130160703.jpg,c2_p090_20231130_o09,data/data_42/pi2_10701_90_9_20231130160703.jpg,c3_p090_20231130_o09,data/data_42/pi3_10701_90_9_20231130160703.jpg,c4_p090_20231130_o09,data/data_42/pi4_10701_90_9_20231130160704.jpg
p090_20231204,90,20231204,65,3_S6,12,6,c1_p090_20231204_o06,data/data_45/pi1_11418_90_6_20231204164352.jpg,c2_p090_20231204_o06,data/data_45/pi2_11418_90_6_20231204164352.jpg,c3_p090_20231204_o06,data/data_45/pi3_11418_90_6_20231204164353.jpg,c4_p090_20231204_o06,data/data_45/pi4_11418_90_6_20231204164353.jpg
p090_20231207,90,20231207,67,3_S6,12,5,c1_p090_20231207_o05,data/data_46/pi1_11657_90_5_20231207133948.jpg,c2_p090_20231207_o05,data/data_46/pi2_11657_90_5_20231207133949.jpg,c3_p090_20231207_o05,data/data_46/pi3_11657_90_5_20231207133949.jpg,c4_p090_20231207_o05,data/data_46/pi4_11657_90_5_20231207133950.jpg
p090_20231211,90,20231211,69,3_S6,12,10,c1_p090_20231211_o10,data/data_49/pi1_12382_90_10_20231211152511.jpg,c2_p090_20231211_o10,data/data_49/pi2_12382_90_10_20231211152510.jpg,c3_p090_20231211_o10,data/data_49/pi3_12382_90_10_20231211152511.jpg,c4_p090_20231211_o10,data/data_49/pi4_12382_90_10_20231211152511.jpg
p090_20231218,90,20231218,71,4_S7,12,3,c1_p090_20231218_o03,data/data_54/pi1_13575_90_3_20231218152754.jpg,c2_p090_20231218_o03,data/data_54/pi2_13575_90_3_20231218152755.jpg,c3_p090_20231218_o03,data/data_54/pi3_13575_90_3_20231218152755.jpg,c4_p090_20231218_o03,data/data_54/pi4_13575_90_3_20231218152755.jpg
p090_20231227,90,20231227,73,4_S7,12,11,c1_p090_20231227_o11,data/data_57/pi1_14303_90_11_20231227143440.jpg,c2_p090_20231227_o11,data/data_57/pi2_14303_90_11_20231227143441.jpg,c3_p090_20231227_o11,data/data_57/pi3_14303_90_11_20231227143441.jpg,c4_p090_20231227_o11,data/data_57/pi4_14303_90_11_20231227143441.jpg
p090_20240115,90,20240115,76,4_S7,12,3,c1_p090_20240115_o03,data/data_60/pi1_15015_90_3_20240115134029.jpg,c2_p090_20240115_o03,data/data_60/pi2_15015_90_3_20240115134030.jpg,c3_p090_20240115_o03,data/data_60/pi3_15015_90_3_20240115134030.jpg,c4_p090_20240115_o03,data/data_60/pi4_15015_90_3_20240115134030.jpg
p090_20240119,90,20240119,78,4_S7,12,2,c1_p090_20240119_o02,data/data_61/pi1_15494_90_2_20240119113014.jpg,c2_p090_20240119_o02,data/data_61/pi2_15494_90_2_20240119113015.jpg,c3_p090_20240119_o02,data/data_61/pi3_15494_90_2_20240119113016.jpg,c4_p090_20240119_o02,data/data_61/pi4_15494_90_2_20240119113015.jpg
p090_20240126,90,20240126,80,5_S8,12,1,c1_p090_20240126_o01,data/data_63/pi1_15973_90_1_20240126144338.jpg,c2_p090_20240126_o01,data/data_63/pi2_15973_90_1_20240126144338.jpg,c3_p090_20240126_o01,data/data_63/pi3_15973_90_1_20240126144339.jpg,c4_p090_20240126_o01,data/data_63/pi4_15973_90_1_20240126144339.jpg
p091_20231128,91,20231128,68,3_S6,12,7,c1_p091_20231128_o07,data/data_39/pi1_09751_91_7_20231128092021.jpg,c2_p091_20231128_o07,data/data_39/pi2_09751_91_7_20231128092022.jpg,c3_p091_20231128_o07,data/data_39/pi3_09751_91_7_20231128092022.jpg,c4_p091_20231128_o07,data/data_39/pi4_09751_91_7_20231128092023.jpg
p091_20231130,91,20231130,69,3_S6,12,10,c1_p091_20231130_o10,data/data_42/pi1_10714_91_10_20231130160829.jpg,c2_p091_20231130_o10,data/data_42/pi2_10714_91_10_20231130160830.jpg,c3_p091_20231130_o10,data/data_42/pi3_10714_91_10_20231130160830.jpg,c4_p091_20231130_o10,data/data_42/pi4_10714_91_10_20231130160830.jpg
p091_20231204,91,20231204,67,3_S6,12,9,c1_p091_20231204_o09,data/data_45/pi1_11433_91_9_20231204164525.jpg,c2_p091_20231204_o09,data/data_45/pi2_11433_91_9_20231204164525.jpg,c3_p091_20231204_o09,data/data_45/pi3_11433_91_9_20231204164526.jpg,c4_p091_20231204_o09,data/data_45/pi4_11433_91_9_20231204164526.jpg
p091_20231207,91,20231207,70,4_S7,12,6,c1_p091_20231207_o06,data/data_46/pi1_11670_91_6_20231207134205.jpg,c2_p091_20231207_o06,data/data_46/pi2_11670_91_6_20231207134206.jpg,c3_p091_20231207_o06,data/data_46/pi3_11670_91_6_20231207134206.jpg,c4_p091_20231207_o06,data/data_46/pi4_11670_91_6_20231207134207.jpg
p091_20231211,91,20231211,71,4_S7,12,7,c1_p091_20231211_o07,data/data_49/pi1_12391_91_7_20231211152638.jpg,c2_p091_20231211_o07,data/data_49/pi2_12391_91_7_20231211152638.jpg,c3_p091_20231211_o07,data/data_49/pi3_12391_91_7_20231211152638.jpg,c4_p091_20231211_o07,data/data_49/pi4_12391_91_7_20231211152638.jpg
p091_20231218,91,20231218,72,4_S7,12,10,c1_p091_20231218_o10,data/data_54/pi1_13594_91_10_20231218152943.jpg,c2_p091_20231218_o10,data/data_54/pi2_13594_91_10_20231218152943.jpg,c3_p091_20231218_o10,data/data_54/pi3_13594_91_10_20231218152943.jpg,c4_p091_20231218_o10,data/data_54/pi4_13594_91_10_20231218152944.jpg
p091_20231227,91,20231227,74,4_S7,12,12,c1_p091_20231227_o12,data/data_57/pi1_14316_91_12_20231227143605.jpg,c2_p091_20231227_o12,data/data_57/pi2_14316_91_12_20231227143605.jpg,c3_p091_20231227_o12,data/data_57/pi3_14316_91_12_20231227143606.jpg,c4_p091_20231227_o12,data/data_57/pi4_14316_91_12_20231227143606.jpg
p091_20240115,91,20240115,76,4_S7,12,12,c1_p091_20240115_o12,data/data_60/pi1_15036_91_12_20240115134430.jpg,c2_p091_20240115_o12,data/data_60/pi2_15036_91_12_20240115134430.jpg,c3_p091_20240115_o12,data/data_60/pi3_15036_91_12_20240115134430.jpg,c4_p091_20240115_o12,data/data_60/pi4_15036_91_12_20240115134430.jpg
p091_20240119,91,20240119,79,4_S7,12,6,c1_p091_20240119_o06,data/data_62/pi1_15510_91_6_20240119113226.jpg,c2_p091_20240119_o06,data/data_62/pi2_15510_91_6_20240119113226.jpg,c3_p091_20240119_o06,data/data_62/pi3_15510_91_6_20240119113227.jpg,c4_p091_20240119_o06,data/data_62/pi4_15510_91_6_20240119113227.jpg
p091_20240126,91,20240126,82,5_S8,12,10,c1_p091_20240126_o10,data/data_63/pi1_15994_91_10_20240126144658.jpg,c2_p091_20240126_o10,data/data_63/pi2_15994_91_10_20240126144659.jpg,c3_p091_20240126_o10,data/data_63/pi3_15994_91_10_20240126144700.jpg,c4_p091_20240126_o10,data/data_63/pi4_15994_91_10_20240126144659.jpg
p092_20231128,92,20231128,68,3_S6,12,1,c1_p092_20231128_o01,data/data_39/pi1_09757_92_1_20231128092158.jpg,c2_p092_20231128_o01,data/data_39/pi2_09757_92_1_20231128092159.jpg,c3_p092_20231128_o01,data/data_39/pi3_09757_92_1_20231128092159.jpg,c4_p092_20231128_o01,data/data_39/pi4_09757_92_1_20231128092200.jpg
p092_20231130,92,20231130,69,3_S6,12,6,c1_p092_20231130_o06,data/data_42/pi1_10722_92_6_20231130160935.jpg,c2_p092_20231130_o06,data/data_42/pi2_10722_92_6_20231130160935.jpg,c3_p092_20231130_o06,data/data_42/pi3_10722_92_6_20231130160935.jpg,c4_p092_20231130_o06,data/data_42/pi4_10722_92_6_20231130160936.jpg
p092_20231204,92,20231204,70,4_S7,12,9,c1_p092_20231204_o09,data/data_45/pi1_11445_92_9_20231204164653.jpg,c2_p092_20231204_o09,data/data_45/pi2_11445_92_9_20231204164653.jpg,c3_p092_20231204_o09,data/data_45/pi3_11445_92_9_20231204164654.jpg,c4_p092_20231204_o09,data/data_45/pi4_11445_92_9_20231204164654.jpg
p092_20231207,92,20231207,71,4_S7,12,10,c1_p092_20231207_o10,data/data_46/pi1_11686_92_10_20231207134715.jpg,c2_p092_20231207_o10,data/data_46/pi2_11686_92_10_20231207134716.jpg,c3_p092_20231207_o10,data/data_46/pi3_11686_92_10_20231207134716.jpg,c4_p092_20231207_o10,data/data_46/pi4_11686_92_10_20231207134717.jpg
p092_20231211,92,20231211,72,4_S7,12,6,c1_p092_20231211_o06,data/data_49/pi1_12402_92_6_20231211152814.jpg,c2_p092_20231211_o06,data/data_49/pi2_12402_92_6_20231211152814.jpg,c3_p092_20231211_o06,data/data_49/pi3_12402_92_6_20231211152814.jpg,c4_p092_20231211_o06,data/data_49/pi4_12402_92_6_20231211152814.jpg
p092_20231218,92,20231218,74,4_S7,12,7,c1_p092_20231218_o07,data/data_54/pi1_13603_92_7_20231218153107.jpg,c2_p092_20231218_o07,data/data_54/pi2_13603_92_7_20231218153107.jpg,c3_p092_20231218_o07,data/data_54/pi3_13603_92_7_20231218153107.jpg,c4_p092_20231218_o07,data/data_54/pi4_13603_92_7_20231218153108.jpg
p092_20231227,92,20231227,75,4_S7,12,2,c1_p092_20231227_o02,data/data_57/pi1_14318_92_2_20231227143705.jpg,c2_p092_20231227_o02,data/data_57/pi2_14318_92_2_20231227143705.jpg,c3_p092_20231227_o02,data/data_57/pi3_14318_92_2_20231227143705.jpg,c4_p092_20231227_o02,data/data_57/pi4_14318_92_2_20231227143706.jpg
p092_20240115,92,20240115,76,4_S7,12,9,c1_p092_20240115_o09,data/data_60/pi1_15045_92_9_20240115134831.jpg,c2_p092_20240115_o09,data/data_60/pi2_15045_92_9_20240115134831.jpg,c3_p092_20240115_o09,data/data_60/pi3_15045_92_9_20240115134831.jpg,c4_p092_20240115_o09,data/data_60/pi4_15045_92_9_20240115134831.jpg
p092_20240119,92,20240119,78,4_S7,12,10,c1_p092_20240119_o10,data/data_62/pi1_15526_92_10_20240119113437.jpg,c2_p092_20240119_o10,data/data_62/pi2_15526_92_10_20240119113437.jpg,c3_p092_20240119_o10,data/data_62/pi3_15526_92_10_20240119113438.jpg,c4_p092_20240119_o10,data/data_62/pi4_15526_92_10_20240119113438.jpg
p092_20240126,92,20240126,83,5_S8,12,7,c1_p092_20240126_o07,data/data_64/pi1_16003_92_7_20240126144901.jpg,c2_p092_20240126_o07,data/data_64/pi2_16003_92_7_20240126144901.jpg,c3_p092_20240126_o07,data/data_64/pi3_16003_92_7_20240126144902.jpg,c4_p092_20240126_o07,data/data_64/pi4_16003_92_7_20240126144902.jpg
p093_20231128,93,20231128,66,3_S6,12,8,c1_p093_20231128_o08,data/data_39/pi1_09776_93_8_20231128092432.jpg,c2_p093_20231128_o08,data/data_39/pi2_09776_93_8_20231128092433.jpg,c3_p093_20231128_o08,data/data_39/pi3_09776_93_8_20231128092433.jpg,c4_p093_20231128_o08,data/data_39/pi4_09776_93_8_20231128092434.jpg
p093_20231130,93,20231130,68,3_S6,12,2,c1_p093_20231130_o02,data/data_42/pi1_10730_93_2_20231130161038.jpg,c2_p093_20231130_o02,data/data_42/pi2_10730_93_2_20231130161039.jpg,c3_p093_20231130_o02,data/data_42/pi3_10730_93_2_20231130161039.jpg,c4_p093_20231130_o02,data/data_42/pi4_10730_93_2_20231130161040.jpg
p093_20231204,93,20231204,69,3_S6,12,7,c1_p093_20231204_o07,data/data_45/pi1_11455_93_7_20231204164828.jpg,c2_p093_20231204_o07,data/data_45/pi2_11455_93_7_20231204164829.jpg,c3_p093_20231204_o07,data/data_45/pi3_11455_93_7_20231204164829.jpg,c4_p093_20231204_o07,data/data_45/pi4_11455_93_7_20231204164829.jpg
p093_20231207,93,20231207,70,4_S7,12,1,c1_p093_20231207_o01,data/data_46/pi1_11689_93_1_20231207134802.jpg,c2_p093_20231207_o01,data/data_46/pi2_11689_93_1_20231207134802.jpg,c3_p093_20231207_o01,data/data_46/pi3_11689_93_1_20231207134802.jpg,c4_p093_20231207_o01,data/data_46/pi4_11689_93_1_20231207134803.jpg
p093_20231211,93,20231211,71,4_S7,12,3,c1_p093_20231211_o03,data/data_49/pi1_12411_93_3_20231211153447.jpg,c2_p093_20231211_o03,data/data_49/pi2_12411_93_3_20231211153447.jpg,c3_p093_20231211_o03,data/data_49/pi3_12411_93_3_20231211153447.jpg,c4_p093_20231211_o03,data/data_49/pi4_12411_93_3_20231211153447.jpg
p093_20231218,93,20231218,73,4_S7,12,5,c1_p093_20231218_o05,data/data_54/pi1_13613_93_5_20231218153428.jpg,c2_p093_20231218_o05,data/data_54/pi2_13613_93_5_20231218153429.jpg,c3_p093_20231218_o05,data/data_54/pi3_13613_93_5_20231218153429.jpg,c4_p093_20231218_o05,data/data_54/pi4_13613_93_5_20231218153429.jpg
p093_20231227,93,20231227,75,4_S7,12,12,c1_p093_20231227_o12,data/data_57/pi1_14340_93_12_20231227143920.jpg,c2_p093_20231227_o12,data/data_57/pi2_14340_93_12_20231227143920.jpg,c3_p093_20231227_o12,data/data_57/pi3_14340_93_12_20231227143920.jpg,c4_p093_20231227_o12,data/data_57/pi4_14340_93_12_20231227143921.jpg
p093_20240115,93,20240115,76,4_S7,12,5,c1_p093_20240115_o05,data/data_60/pi1_15053_93_5_20240115135043.jpg,c2_p093_20240115_o05,data/data_60/pi2_15053_93_5_20240115135043.jpg,c3_p093_20240115_o05,data/data_60/pi3_15053_93_5_20240115135043.jpg,c4_p093_20240115_o05,data/data_60/pi4_15053_93_5_20240115135043.jpg
p093_20240119,93,20240119,79,4_S7,12,5,c1_p093_20240119_o05,data/data_62/pi1_15533_93_5_20240119113600.jpg,c2_p093_20240119_o05,data/data_62/pi2_15533_93_5_20240119113601.jpg,c3_p093_20240119_o05,data/data_62/pi3_15533_93_5_20240119113602.jpg,c4_p093_20240119_o05,data/data_62/pi4_15533_93_5_20240119113601.jpg
p093_20240126,93,20240126,83,5_S8,12,7,c1_p093_20240126_o07,data/data_64/pi1_16015_93_7_20240126145049.jpg,c2_p093_20240126_o07,data/data_64/pi2_16015_93_7_20240126145049.jpg,c3_p093_20240126_o07,data/data_64/pi3_16015_93_7_20240126145050.jpg,c4_p093_20240126_o07,data/data_64/pi4_16015_93_7_20240126145050.jpg
p094_20231128,94,20231128,68,3_S6,12,2,c1_p094_20231128_o02,data/data_39/pi1_09782_94_2_20231128092557.jpg,c2_p094_20231128_o02,data/data_39/pi2_09782_94_2_20231128092557.jpg,c3_p094_20231128_o02,data/data_39/pi3_09782_94_2_20231128092558.jpg,c4_p094_20231128_o02,data/data_39/pi4_09782_94_2_20231128092558.jpg
p094_20231130,94,20231130,69,3_S6,12,9,c1_p094_20231130_o09,data/data_42/pi1_10749_94_9_20231130162304.jpg,c2_p094_20231130_o09,data/data_42/pi2_10749_94_9_20231130162305.jpg,c3_p094_20231130_o09,data/data_42/pi3_10749_94_9_20231130162305.jpg,c4_p094_20231130_o09,data/data_42/pi4_10749_94_9_20231130162306.jpg
p094_20231204,94,20231204,70,4_S7,12,4,c1_p094_20231204_o04,data/data_45/pi1_11464_94_4_20231204164937.jpg,c2_p094_20231204_o04,data/data_45/pi2_11464_94_4_20231204164938.jpg,c3_p094_20231204_o04,data/data_45/pi3_11464_94_4_20231204164938.jpg,c4_p094_20231204_o04,data/data_45/pi4_11464_94_4_20231204164938.jpg
p094_20231207,94,20231207,71,4_S7,12,11,c1_p094_20231207_o11,data/data_46/pi1_11711_94_11_20231207135116.jpg,c2_p094_20231207_o11,data/data_46/pi2_11711_94_11_20231207135117.jpg,c3_p094_20231207_o11,data/data_46/pi3_11711_94_11_20231207135117.jpg,c4_p094_20231207_o11,data/data_46/pi4_11711_94_11_20231207135118.jpg
p094_20231211,94,20231211,72,4_S7,12,8,c1_p094_20231211_o08,data/data_49/pi1_12428_94_8_20231211153707.jpg,c2_p094_20231211_o08,data/data_49/pi2_12428_94_8_20231211153707.jpg,c3_p094_20231211_o08,data/data_49/pi3_12428_94_8_20231211153707.jpg,c4_p094_20231211_o08,data/data_49/pi4_12428_94_8_20231211153707.jpg
p094_20231218,94,20231218,74,4_S7,12,10,c1_p094_20231218_o10,data/data_54/pi1_13630_94_10_20231218153613.jpg,c2_p094_20231218_o10,data/data_54/pi2_13630_94_10_20231218153613.jpg,c3_p094_20231218_o10,data/data_54/pi3_13630_94_10_20231218153613.jpg,c4_p094_20231218_o10,data/data_54/pi4_13630_94_10_20231218153613.jpg
p094_20231227,94,20231227,76,4_S7,12,6,c1_p094_20231227_o06,data/data_57/pi1_14346_94_6_20231227144105.jpg,c2_p094_20231227_o06,data/data_57/pi2_14346_94_6_20231227144105.jpg,c3_p094_20231227_o06,data/data_57/pi3_14346_94_6_20231227144105.jpg,c4_p094_20231227_o06,data/data_57/pi4_14346_94_6_20231227144106.jpg
p094_20240115,94,20240115,77,4_S7,12,2,c1_p094_20240115_o02,data/data_60/pi1_15062_94_2_20240115135335.jpg,c2_p094_20240115_o02,data/data_60/pi2_15062_94_2_20240115135335.jpg,c3_p094_20240115_o02,data/data_60/pi3_15062_94_2_20240115135336.jpg,c4_p094_20240115_o02,data/data_60/pi4_15062_94_2_20240115135336.jpg
p094_20240119,94,20240119,80,5_S8,12,7,c1_p094_20240119_o07,data/data_62/pi1_15547_94_7_20240119113836.jpg,c2_p094_20240119_o07,data/data_62/pi2_15547_94_7_20240119113837.jpg,c3_p094_20240119_o07,data/data_62/pi3_15547_94_7_20240119113837.jpg,c4_p094_20240119_o07,data/data_62/pi4_15547_94_7_20240119113837.jpg
p094_20240126,94,20240126,83,5_S8,12,11,c1_p094_20240126_o11,data/data_64/pi1_16031_94_11_20240126145358.jpg,c2_p094_20240126_o11,data/data_64/pi2_16031_94_11_20240126145358.jpg,c3_p094_20240126_o11,data/data_64/pi3_16031_94_11_20240126145359.jpg,c4_p094_20240126_o11,data/data_64/pi4_16031_94_11_20240126145359.jpg
p095_20231128,95,20231128,66,3_S6,12,10,c1_p095_20231128_o10,data/data_39/pi1_09802_95_10_20231128092828.jpg,c2_p095_20231128_o10,data/data_39/pi2_09802_95_10_20231128092828.jpg,c3_p095_20231128_o10,data/data_39/pi3_09802_95_10_20231128092829.jpg,c4_p095_20231128_o10,data/data_39/pi4_09802_95_10_20231128092829.jpg
p095_20231130,95,20231130,68,3_S6,12,12,c1_p095_20231130_o12,data/data_43/pi1_10764_95_12_20231130162459.jpg,c2_p095_20231130_o12,data/data_43/pi2_10764_95_12_20231130162459.jpg,c3_p095_20231130_o12,data/data_43/pi3_10764_95_12_20231130162459.jpg,c4_p095_20231130_o12,data/data_43/pi4_10764_95_12_20231130162500.jpg
